Spots	Groups	Patients	cell_left	cell_mid	cell_right	N_mid	N_tot	ratio_mean	quant	mean_rand	sd_rand	d_0.01	d_0.05	d_0.25	d_0.5	d_0.75	d_0.95	d_0.99
3	2	3	Tumor	Macrophage	CD8T	122	1106	1.62148209188351	30	1.69759546694531	0.152771859351936	1.41934064444313	1.48137206892944	1.58277658094005	1.66798980910612	1.78643463294821	1.98040517886985	2.08694477742975
3	2	3	Tumor	Stroma	CD8T	122	1106	1.51391428532319	8	1.71661973966508	0.150402221552507	1.46783141398436	1.49683124774651	1.6104038013555	1.68290041280986	1.79939675508687	1.96453133556009	2.09228852465777
3	2	3	Tumor	Treg	CD8T	167	1106	1.74294763414959	67	1.70020343801702	0.109668352243272	1.50594203026208	1.53883633929114	1.61731189330072	1.70084823656858	1.76839896741091	1.88778681602367	1.91251956743512
3	2	3	Tumor	Tumor	CD8T	311	1106	1.67212846180235	42	1.69553237654917	0.0781577411601589	1.51839903712342	1.58071886888161	1.64824107708371	1.68511531597927	1.75183275176753	1.81155676738921	1.87538905559701
3	2	3	Tumor	Bcell	Macrophage	121	1106	1.76532587895207	44	1.78437704891296	0.102111868182404	1.55785589018891	1.61081960652259	1.71386282958239	1.78353481975476	1.86128119171454	1.94332870406544	1.98619250530039
3	2	3	Tumor	CD4T	Macrophage	142	1106	1.75578823010106	30	1.80462132892708	0.0978477048344673	1.60056932133435	1.65885324261389	1.74301960415559	1.80095648311914	1.86836323227933	1.95458984509987	2.05541337612471
3	2	3	Tumor	CD8T	Macrophage	121	1106	1.83259367656299	70	1.77611290140374	0.109324175136157	1.54862124156046	1.60830216324927	1.69605763385421	1.77512955603678	1.85535194511507	1.94677192445124	2.04224755973744
3	2	3	Tumor	Macrophage	Macrophage	122	1106	1.79192240281269	54	1.78787434996202	0.107069162127186	1.61059769045683	1.63059277954304	1.71078744173016	1.77023028247237	1.86401694629538	1.96836688017481	2.01658398206035
3	2	3	Tumor	Stroma	Macrophage	122	1106	1.57568414010805	3	1.76433093128034	0.105106285596176	1.54508939171477	1.59939590078809	1.68847277098305	1.75489669254161	1.84034377367086	1.92659707164839	1.9667532722112
3	2	3	Tumor	Treg	Macrophage	167	1106	1.91205779072994	86	1.79261016883726	0.101121655521451	1.59172845537021	1.62145808719099	1.72465720586742	1.78466952799998	1.86777379595932	1.95448935697656	1.99022459338127
3	2	3	Tumor	Tumor	Macrophage	311	1106	1.80990267221961	63	1.78772107220775	0.0683257986153541	1.63860821851602	1.68454704217154	1.73959194944792	1.78744587040626	1.83640482893456	1.88733182192822	1.94609312710306
3	2	3	Tumor	Bcell	Stroma	121	1106	1.6265910270199	8	1.78453113937029	0.139063348905683	1.58615010190092	1.60871752561165	1.67635470778401	1.76306754341361	1.83747803557766	2.03413952649264	2.24741543898878
3	2	3	Tumor	CD4T	Stroma	142	1106	1.8005033439785	55	1.80986588987053	0.145969181400581	1.49235390186965	1.60676643261868	1.69876485569146	1.79096418102375	1.91475396563437	2.00759377389867	2.20573293827787
3	2	3	Tumor	CD8T	Stroma	121	1106	1.78098089712846	45	1.81308655275027	0.141800699956595	1.5531346683795	1.61004011300241	1.71310948806756	1.80191282733924	1.9042125887714	2.06470678859163	2.13002015832426
3	2	3	Tumor	Macrophage	Stroma	122	1106	1.84669307916574	60	1.82746033460758	0.157713554503872	1.54393952861917	1.57557702770231	1.72624185037747	1.8082519716477	1.93810826853472	2.10587508254707	2.1572814000047
3	2	3	Tumor	Stroma	Stroma	122	1106	1.84104196413991	59	1.82761558385915	0.178101887619817	1.50163311132251	1.59600990747924	1.68939426758867	1.80218673403245	1.96568318196415	2.15506338987524	2.20410075839488
3	2	3	Tumor	Treg	Stroma	167	1106	1.85069355057697	59	1.81841110579075	0.11813996539942	1.63589369625986	1.64432588782115	1.72679821860869	1.81268323653289	1.90079272414472	2.03946540287577	2.05388442704369
3	2	3	Tumor	Tumor	Stroma	311	1106	1.86371497813939	83	1.79913863233789	0.075901425788648	1.65362770143682	1.67548122715429	1.75312788855156	1.80326428807454	1.84627250034178	1.92519066468764	1.98833711903385
3	2	3	Tumor	Bcell	Treg	121	1106	1.4309448287214	24	1.52160220166769	0.117285235423635	1.34293363483596	1.35835875181349	1.43696095279329	1.51499053724181	1.58313490675679	1.68745379296271	1.89103434643775
3	2	3	Tumor	CD4T	Treg	142	1106	1.43674921624166	21	1.5205526000955	0.10356095174054	1.34710989351002	1.36490282362609	1.44478126517934	1.51073585232418	1.56647082095502	1.70428281697703	1.80982287583369
3	2	3	Tumor	CD8T	Treg	121	1106	1.52390537361901	57	1.52915585221594	0.133255855846495	1.31361711762831	1.37317863649259	1.43000457490871	1.50075570985264	1.59851734791708	1.79068964350371	1.8643322807612
3	2	3	Tumor	Macrophage	Treg	122	1106	1.58598889542866	75	1.52216272258579	0.112938309399448	1.3231717366642	1.33932171081183	1.44562146401613	1.51487439047861	1.58736645165996	1.74726034128828	1.7889803869988
3	2	3	Tumor	Stroma	Treg	122	1106	1.42177705758056	22	1.51563587580183	0.119606967836817	1.31706683141371	1.33782792367328	1.4345015358762	1.50355204638314	1.57857328199219	1.73776745044162	1.82874155580069
3	2	3	Tumor	Treg	Treg	167	1106	1.63003635409656	82	1.53425459270928	0.0987175989294386	1.33539681571316	1.37702936582054	1.46299956238399	1.53130790717858	1.60213746067713	1.67569379661229	1.76459635983613
3	2	3	Tumor	Tumor	Treg	311	1106	1.58229476402401	81	1.5263293869926	0.0634890125360845	1.3985180613758	1.42978852816009	1.4789262414559	1.52170920817598	1.56932084803597	1.63267026625393	1.64514779492648
4	1	4	Bcell	Bcell	CD4T	61	1203	0.623599988131939	0	0.806652306310672	0.0877730245810746	0.658170140266028	0.672445148591224	0.742673145547588	0.802615821164135	0.859686724314408	0.968931583882853	1.03854849076296
4	1	4	Bcell	CD4T	CD4T	190	1203	0.783011425315951	40	0.795024533144299	0.0470825718653568	0.703549665715345	0.714409524142617	0.765572622527686	0.797246892113644	0.827942087906282	0.866337766030836	0.908784794811893
4	1	4	Bcell	CD8T	CD4T	183	1203	0.90316742721563	100	0.794737018220638	0.0481876900131142	0.69711719801923	0.716764136014473	0.759971124481347	0.792300780885372	0.823293540114227	0.884849007031056	0.894714073720463
4	1	4	Bcell	Macrophage	CD4T	122	1203	0.818590643829049	67	0.79424776752012	0.0574119354259381	0.687886307330584	0.712961704021443	0.747258359914832	0.784659287280133	0.83189763654194	0.895364383434325	0.921154806493587
4	1	4	Bcell	Stroma	CD4T	122	1203	0.847061858785704	88	0.785888209778686	0.0620898683152037	0.644145543630806	0.674891180600853	0.754278560281807	0.789187468636146	0.824083381027934	0.88335859792418	0.921058965006613
4	1	4	Bcell	Treg	CD4T	158	1203	0.724532550625074	7	0.803135057004364	0.05680862623557	0.707228878495232	0.720381999315975	0.763096574037092	0.7945032637015	0.846591531575217	0.894819340323803	0.938524272359447
4	1	4	Bcell	Tumor	CD4T	367	1203	0.778697518809226	34	0.790770435816676	0.0253498946053438	0.742672187988028	0.750724905260352	0.77270785174141	0.787904925928433	0.806684337321048	0.832162673072323	0.849265413638156
4	1	4	Bcell	Bcell	CD8T	61	1203	0.649279861192184	0	0.820875294443763	0.0850171890166893	0.680196515102221	0.691046402591991	0.751205864036609	0.818386571899355	0.874771850595163	0.95573701007169	1.05337038133606
4	1	4	Bcell	CD4T	CD8T	190	1203	0.798823608088848	35	0.812336141685669	0.0448656172211197	0.730995328642777	0.746490666198395	0.781869670395695	0.808227430081431	0.833665968599875	0.903021032060509	0.939733651041793
4	1	4	Bcell	CD8T	CD8T	183	1203	0.875603096775046	93	0.812824991686085	0.0416207315768797	0.720203739337656	0.73871997080985	0.786651828215771	0.810620568017405	0.83860913206299	0.88531143154617	0.913682822686012
4	1	4	Bcell	Macrophage	CD8T	122	1203	0.901901817410598	91	0.823302219440449	0.0601689035080201	0.705416800357954	0.723309487104639	0.784176262880933	0.821462375643014	0.861711385112702	0.917909625438291	0.963346544893765
4	1	4	Bcell	Stroma	CD8T	122	1203	0.901612035808106	89	0.820048143352407	0.0646309093617115	0.670795100969855	0.7130106954974	0.783467786915346	0.825133866577306	0.859553468238534	0.923540923526793	0.945329800210425
4	1	4	Bcell	Treg	CD8T	158	1203	0.770886287455043	12	0.82007300939604	0.0490877613943633	0.737209126454134	0.75037316579848	0.785386022101579	0.813565993499095	0.849901315587093	0.89761563551777	0.964120752811195
4	1	4	Bcell	Tumor	CD8T	367	1203	0.791992067600224	16	0.819445875571827	0.0288820716438921	0.759212220984051	0.765189475591806	0.801028431785993	0.822662908157083	0.841677989424319	0.862428381263763	0.875102944713087
4	1	4	Bcell	Bcell	Macrophage	61	1203	0.803830774589911	0	1.0295265296253	0.114830712025203	0.856281257727911	0.86780027895205	0.945429172115375	1.03301071002422	1.0951628067717	1.22074419323509	1.36917492422859
4	1	4	Bcell	CD4T	Macrophage	190	1203	0.935837366544039	5	1.01569173363082	0.0604120646156189	0.916914085636403	0.936067227768315	0.971402268890669	1.01093540070817	1.05227037844529	1.13127004586423	1.16702740371355
4	1	4	Bcell	CD8T	Macrophage	183	1203	1.17909511475126	100	1.00264682938613	0.0609204476681517	0.850733450032984	0.90042809166669	0.966084183468697	0.998611679214341	1.03888480089836	1.09412692897404	1.13472400739001
4	1	4	Bcell	Macrophage	Macrophage	122	1203	0.990745158954492	38	1.01742408926546	0.0768557669519067	0.858628952182348	0.895670402058954	0.964821804054456	1.01871598295165	1.07199527172542	1.14469125957976	1.16483781884654
4	1	4	Bcell	Stroma	Macrophage	122	1203	1.11232658067614	88	1.00891720562417	0.0805098970224274	0.846951018209484	0.882858208378751	0.955035512801507	1.00255241668072	1.05182891958473	1.15842165371376	1.20523818139442
4	1	4	Bcell	Treg	Macrophage	158	1203	0.9759427635913	30	1.01128538702803	0.0623307847660478	0.896119379505255	0.923359532126068	0.968925407546218	1.0040498292726	1.0558224808254	1.10367976103894	1.18776107829867
4	1	4	Bcell	Tumor	Macrophage	367	1203	0.989529750933067	31	1.01010446749771	0.0379761059481753	0.922899755474092	0.953603824456993	0.977977395708272	1.01111945552324	1.03807629424432	1.0756230866196	1.09138198064864
4	1	4	Bcell	Bcell	Stroma	61	1203	0.70873451801844	0	1.00644486513672	0.0847773646615649	0.8425299706731	0.880761393095296	0.945353325032316	0.99843115346483	1.06266276710396	1.14995942639932	1.21824001536578
4	1	4	Bcell	CD4T	Stroma	190	1203	0.95461650692536	32	0.979542591092165	0.0534932421520094	0.867659310970548	0.896733889265014	0.941336190156787	0.980910342169971	1.00960152027182	1.08271521765666	1.10209929796652
4	1	4	Bcell	CD8T	Stroma	183	1203	1.08142713143581	98	0.976385760614938	0.0518906150696272	0.850930151809769	0.901473218060772	0.941186956235385	0.979304629970405	1.00655619608245	1.07085948363995	1.08413765745372
4	1	4	Bcell	Macrophage	Stroma	122	1203	0.952046913883194	38	0.977670378642663	0.0687735611586675	0.843570212219342	0.885007869963128	0.931917199333779	0.969266378975	1.02137974755643	1.0875942400229	1.14723161405523
4	1	4	Bcell	Stroma	Stroma	122	1203	1.05416716306617	85	0.972760345494597	0.068833693517115	0.817077233173751	0.87211647777734	0.92309208385393	0.968716645381972	1.02353306675218	1.07998300867892	1.11384470405497
4	1	4	Bcell	Treg	Stroma	158	1203	0.962479628707886	46	0.970409433299019	0.062854932653512	0.851676127091926	0.879492587919176	0.921648274443936	0.96800015447313	1.009558586269	1.08016735067966	1.11879021440575
4	1	4	Bcell	Tumor	Stroma	367	1203	0.972602284994641	49	0.976777162428513	0.0383459162268145	0.903381356266448	0.920366145630461	0.950459971765692	0.973349541008931	1.00222169190398	1.04634584930652	1.06231854904807
4	1	4	Bcell	Bcell	Treg	61	1203	0.676066156895266	0	0.905725100110186	0.106777622133279	0.725085674141282	0.748222521683734	0.822225653100765	0.893173965573812	0.980223262746722	1.08296456923647	1.1599925724519
4	1	4	Bcell	CD4T	Treg	190	1203	0.812587033378004	4	0.903042572449056	0.0539084826084267	0.794282916980824	0.826975535743379	0.862931682360969	0.899234003181405	0.933559218699869	0.996620760983887	1.03636876997924
4	1	4	Bcell	CD8T	Treg	183	1203	1.0104565840826	98	0.899664557536895	0.0489167083343769	0.795319576092368	0.813159274277392	0.867517963311323	0.89828130459591	0.933102912870783	0.964134513347245	1.02456478243501
4	1	4	Bcell	Macrophage	Treg	122	1203	0.91368902970061	64	0.89402186859961	0.0605660700838963	0.761133334657641	0.805010603343671	0.854989955123123	0.890695756945283	0.923959195819715	1.005884062562	1.0638615485022
4	1	4	Bcell	Stroma	Treg	122	1203	0.997710796502321	90	0.896760996187301	0.0705342043653936	0.77015931120083	0.797850518459851	0.852526848406012	0.889482867578647	0.932960796637182	1.02412048634733	1.07154023461688
4	1	4	Bcell	Treg	Treg	158	1203	0.8445889377154	17	0.902801763477911	0.0621995238140288	0.785484645004128	0.798990180157749	0.854456052038755	0.895258967985374	0.943632263536992	1.0039267039603	1.05286151973935
4	1	4	Bcell	Tumor	Treg	367	1203	0.918254747456026	73	0.899112337221719	0.0323263353038742	0.8218312805682	0.85165541469852	0.879145511934642	0.898967993396223	0.921566857212168	0.95016684635115	0.968504936639044
4	1	4	Bcell	Bcell	Tumor	61	1203	0.4719644186646	0	0.629893307369656	0.0668735727625401	0.517901638895687	0.52595637573223	0.581884496252578	0.626237607651959	0.675798557002874	0.751519667347925	0.799191700881865
4	1	4	Bcell	CD4T	Tumor	190	1203	0.590074290713755	9	0.638100661479037	0.0398548036631563	0.559992870649074	0.574851789284517	0.611238182697872	0.633336719958429	0.665624340672214	0.700301665440454	0.724931509648473
4	1	4	Bcell	CD8T	Tumor	183	1203	0.702594476884635	99	0.634049011428919	0.0327414722859409	0.56209582711903	0.581352426302943	0.613318917173443	0.63246312828431	0.659012335838766	0.688035479543987	0.697948926016585
4	1	4	Bcell	Macrophage	Tumor	122	1203	0.661355635637884	67	0.638441159301388	0.0542562280078771	0.547688789269103	0.562593395340404	0.598508391165283	0.629124911291352	0.674318931047554	0.726452936916722	0.804036137570959
4	1	4	Bcell	Stroma	Tumor	122	1203	0.724484010681246	95	0.635176919297884	0.0478112756301569	0.538442944562148	0.567281586282709	0.597256867753377	0.636403221454749	0.662521603944081	0.720385482057579	0.750404310071745
4	1	4	Bcell	Treg	Tumor	158	1203	0.586427053198792	9	0.639637604410802	0.041860605549668	0.53815694709688	0.565413056085914	0.612140842500966	0.640321423761179	0.667832582075519	0.703277385714935	0.725263095353957
4	1	4	Bcell	Tumor	Tumor	367	1203	0.641026108411664	48	0.639281792228915	0.0224130726583117	0.588685703725906	0.60006996679914	0.625520512175941	0.64215648983373	0.654701375019638	0.668384148589399	0.684298000750476
4	1	4	CD4T	Bcell	Bcell	61	1203	2.34627825391389	97	2.04431143589038	0.150573773990728	1.74599212731598	1.81165963171537	1.94300661441367	2.02665320399469	2.15983637037714	2.29092208201479	2.38708477470096
4	1	4	CD4T	CD4T	Bcell	190	1203	1.92488646804565	12	2.02893269349972	0.0812343671627513	1.84925891517062	1.90444212669516	1.97672488833265	2.03207321052487	2.07333066738858	2.16226422071479	2.19622104451726
4	1	4	CD4T	CD8T	Bcell	183	1203	1.88464399467025	9	2.00777435562112	0.0854176466070301	1.85054432028527	1.86980270080152	1.9536262551732	2.00494788404319	2.06001754820874	2.15265295635047	2.20850717983254
4	1	4	CD4T	Macrophage	Bcell	122	1203	1.9608734281403	41	2.00070636753545	0.129294920348828	1.73502214326429	1.78941841956764	1.92382282892392	1.98681262065852	2.07305127396639	2.22416875003246	2.29438050964849
4	1	4	CD4T	Stroma	Bcell	122	1203	2.0055715051145	45	2.03595559142692	0.125712089011478	1.79949149279839	1.84838984996719	1.92550130683384	2.02722150256669	2.12793159579633	2.23274951482508	2.33839261621329
4	1	4	CD4T	Treg	Bcell	158	1203	2.09203359854738	73	2.03506008475559	0.0996448363955678	1.83933345644493	1.89562315896546	1.9643088842663	2.02656521925854	2.10264280402294	2.2069456951863	2.27421591425103
4	1	4	CD4T	Tumor	Bcell	367	1203	2.05868694509962	78	2.01715942663427	0.0603739357784663	1.86476224507949	1.92752142721203	1.97775676655331	2.01893754343116	2.05368984264439	2.12179640361334	2.15705554454889
4	1	4	CD4T	Bcell	CD8T	61	1203	1.17340096360415	18	1.25310656411988	0.104314067461652	1.0269748058766	1.12478755117505	1.18931586959052	1.23382438041175	1.31858414067772	1.46340761983709	1.50578264458368
4	1	4	CD4T	CD4T	CD8T	190	1203	1.1739630846117	5	1.25978212286899	0.0592242319641887	1.11353032379511	1.17971284648908	1.21910986652075	1.25989517028602	1.30067774468961	1.34831871405589	1.41808870982921
4	1	4	CD4T	CD8T	CD8T	183	1203	1.26792147350304	55	1.26285185201845	0.0528281970061728	1.1593557601083	1.18118889725312	1.22654936527705	1.26145027546958	1.29770523753159	1.35272712397479	1.38359662812314
4	1	4	CD4T	Macrophage	CD8T	122	1203	1.25780393545983	57	1.24314155541252	0.073037034922125	1.05747415807576	1.12333723088841	1.19488241326864	1.25250223132698	1.29607011898499	1.35595995796455	1.38042022270468
4	1	4	CD4T	Stroma	CD8T	122	1203	1.37638339846168	97	1.2515673430339	0.0682138922902688	1.0992300889525	1.14778385701121	1.20566053499511	1.25505363991716	1.29375656464499	1.35893480059802	1.39697372644999
4	1	4	CD4T	Treg	CD8T	158	1203	1.30635247808524	83	1.25055427837906	0.0545201011243909	1.14708582134167	1.17132811962033	1.20615408007822	1.24972788686173	1.28694316496609	1.34277398994324	1.36605140498749
4	1	4	CD4T	Tumor	CD8T	367	1203	1.23553681368421	35	1.25263923800291	0.0351485656844297	1.19652173106478	1.20240326564762	1.22825347088095	1.25102095050124	1.27823189808999	1.31069743197402	1.32941848840722
4	1	4	CD4T	Bcell	Macrophage	61	1203	1.44971847560375	35	1.50400548477831	0.117467705100391	1.29378050935267	1.30498494423597	1.41998541215368	1.49165803945323	1.58555234067468	1.69587102218797	1.73823585710703
4	1	4	CD4T	CD4T	Macrophage	190	1203	1.36823939153227	2	1.49638099980866	0.0662098775243271	1.36529733179324	1.40306268222439	1.45348941818336	1.48934933937896	1.54080998115001	1.6189599361813	1.66771196266381
4	1	4	CD4T	CD8T	Macrophage	183	1203	1.52725074972727	68	1.50205389854555	0.0617568718429969	1.38508531781977	1.40444397853828	1.46324429933812	1.49682977526492	1.53995921859492	1.60885821549848	1.65106777750771
4	1	4	CD4T	Macrophage	Macrophage	122	1203	1.53543691347281	69	1.50056495391618	0.0782494516136042	1.35526655712091	1.39808034947699	1.44767050376246	1.48897501668528	1.55840722086512	1.62900066351914	1.71780597231189
4	1	4	CD4T	Stroma	Macrophage	122	1203	1.5311102056739	65	1.50667959023533	0.0793836901877999	1.29351112569084	1.40889120101122	1.4587599581725	1.49425446168741	1.55746192773333	1.6191639854599	1.68897603557292
4	1	4	CD4T	Treg	Macrophage	158	1203	1.57422596116261	93	1.49361768122055	0.0563992936624669	1.38344736731493	1.40469850786222	1.45679803169691	1.49036368884219	1.53703945044594	1.58378058714411	1.60005197659772
4	1	4	CD4T	Tumor	Macrophage	367	1203	1.50603357615141	51	1.50150817090014	0.0393375055759484	1.41495961381684	1.42790740186567	1.47583269941275	1.50500298940017	1.53069277663862	1.567961288034	1.57071470517477
4	1	4	CD4T	Bcell	Stroma	61	1203	1.34008035044336	15	1.479025999924	0.134406374122873	1.17210256950149	1.29886609087911	1.38307413002566	1.47218419280792	1.55993178878092	1.71200761042056	1.80426702075161
4	1	4	CD4T	CD4T	Stroma	190	1203	1.40573147531881	15	1.48405948150969	0.0745630231952305	1.31577163527305	1.3605028345964	1.43543215321252	1.48677555079979	1.53127005294816	1.60019040394072	1.64099079787636
4	1	4	CD4T	CD8T	Stroma	183	1203	1.53575439506094	75	1.48211286558567	0.072389481197859	1.34867973108016	1.37548109266287	1.43378606032532	1.47911704134345	1.53506733787874	1.60135413971648	1.68472008918026
4	1	4	CD4T	Macrophage	Stroma	122	1203	1.41346817835379	13	1.50256458232474	0.0842921118235123	1.30692780785542	1.38454662308012	1.44091029837171	1.49164962660264	1.56158677609057	1.64859827900156	1.67768055429578
4	1	4	CD4T	Stroma	Stroma	122	1203	1.51073734571571	63	1.49050740783507	0.0873171471316259	1.30631960896099	1.37221972286981	1.43453763149796	1.48825249928644	1.53477499100789	1.64343166595836	1.65978484934841
4	1	4	CD4T	Treg	Stroma	158	1203	1.5548184973175	84	1.48512038562717	0.0719142309266638	1.33499676361819	1.37130979505406	1.43281285489026	1.48461863888941	1.53039731925112	1.61965256053822	1.65712141935892
4	1	4	CD4T	Tumor	Stroma	367	1203	1.512556761869	75	1.48290051039769	0.0402206103876004	1.39525931223099	1.41962111791101	1.45678340137099	1.48583828848148	1.51245803125711	1.54506043418501	1.56461200670388
4	1	4	CD4T	Bcell	Treg	61	1203	1.30454454054759	46	1.33336844671771	0.104807142264929	1.11595655843942	1.17781191212	1.26794552256723	1.32781012080116	1.4098276211112	1.49489863441591	1.55784436607076
4	1	4	CD4T	CD4T	Treg	190	1203	1.21314982486005	0	1.34602851297377	0.0590779261828543	1.21967826116776	1.24822479606266	1.30909701181765	1.35227326963484	1.38704389462527	1.4444148502218	1.47147669247596
4	1	4	CD4T	CD8T	Treg	183	1203	1.33115797065364	48	1.34049462181046	0.0590986080120441	1.21711185632751	1.25579307328064	1.30025335535141	1.33490102219025	1.38183775578864	1.43057022605911	1.47983284467508
4	1	4	CD4T	Macrophage	Treg	122	1203	1.3635807570556	63	1.33881028149543	0.0675704928784038	1.20834903419519	1.22431681679344	1.29289338434706	1.33918604365632	1.38317344004893	1.45518039472845	1.49092865886452
4	1	4	CD4T	Stroma	Treg	122	1203	1.44223285806049	92	1.33586759579475	0.0735543314803927	1.18073462407344	1.21698184051506	1.28950408319503	1.33614364948379	1.37708659865397	1.45149849609167	1.53244047888276
4	1	4	CD4T	Treg	Treg	158	1203	1.35514634390939	62	1.332573554707	0.0689130792936999	1.18552920750947	1.21753548468067	1.28302579296	1.33197766949945	1.38239649311991	1.44890815412628	1.4645899856295
4	1	4	CD4T	Tumor	Treg	367	1203	1.38098230719121	87	1.34309565943246	0.0378920535552802	1.24547280861549	1.27461558888662	1.32254341581143	1.34794029263074	1.36916547119223	1.39605527064653	1.41159512329215
4	1	4	CD4T	Bcell	Tumor	61	1203	0.912358568105375	39	0.931257076753502	0.0595385347836664	0.80992656261734	0.836182129562326	0.880462699077907	0.932497250555761	0.972600807132207	1.02595128034491	1.0717486409968
4	1	4	CD4T	CD4T	Tumor	190	1203	0.853426894436855	0	0.9441277436788	0.0349583040590948	0.873000686247649	0.885703494770531	0.916428398638418	0.948199078987632	0.963171683666378	1.00449309958899	1.01818762253109
4	1	4	CD4T	CD8T	Tumor	183	1203	0.97260425661329	83	0.939022981271007	0.0368425740955383	0.849479337713046	0.881532910938192	0.915238546295432	0.940353110245684	0.964861340328186	0.989119587883853	1.0151155544576
4	1	4	CD4T	Macrophage	Tumor	122	1203	0.97771460802635	73	0.947787451051201	0.0456113572115192	0.868632573484089	0.877670404281895	0.90524417818918	0.959760367572558	0.979324200156918	1.01913287787735	1.04626218927891
4	1	4	CD4T	Stroma	Tumor	122	1203	0.976260853405625	75	0.942826534906921	0.0505742336088821	0.826266991497252	0.871706558027258	0.90616509885447	0.940403929829768	0.975940949068124	1.02464578988791	1.05516523589222
4	1	4	CD4T	Treg	Tumor	158	1203	0.986174888526821	91	0.941079232633526	0.0380145749298581	0.871916225092857	0.886709802087153	0.912946376394562	0.940968600197588	0.969559963778551	0.994964775875042	1.02009019685106
4	1	4	CD4T	Tumor	Tumor	367	1203	0.939366501234982	47	0.943983621308422	0.0243437368646516	0.899170880017779	0.906200733680398	0.928279174769973	0.941632317178651	0.96220914680345	0.990912492001237	0.993191606640501
4	1	4	CD8T	Bcell	Bcell	61	1203	2.65950552222068	100	1.91947752993245	0.148497297401726	1.6089984155442	1.68707848736716	1.81912978077822	1.92081845687534	2.01533413914025	2.1654122246686	2.27991969453259
4	1	4	CD8T	CD4T	Bcell	190	1203	1.98442366260385	83	1.90994573985472	0.0756710308638165	1.75942351592929	1.78150958141055	1.85728052274652	1.91784170539966	1.96533857766108	2.03283289840848	2.04971270686598
4	1	4	CD8T	CD8T	Bcell	183	1203	1.78190722871998	4	1.92287689958376	0.0824779778217869	1.74076880281741	1.80468599067225	1.86568858797832	1.92158329561496	1.97475717363605	2.06136045823734	2.08801975209075
4	1	4	CD8T	Macrophage	Bcell	122	1203	1.8198406079926	11	1.90951473312698	0.100011089496667	1.69485697197411	1.7468500108493	1.84807487944776	1.90423256759892	1.97404028503501	2.08628632471732	2.11585471197108
4	1	4	CD8T	Stroma	Bcell	122	1203	1.67325896732305	0	1.92499123712322	0.11505063462876	1.6999320864764	1.76628107173229	1.84483918417451	1.92097907946288	1.9935211861432	2.12907906218271	2.17733857343191
4	1	4	CD8T	Treg	Bcell	158	1203	1.93627394743371	58	1.91604654332189	0.0833440227235162	1.73420865416938	1.76494166232007	1.86671837824181	1.91342153918776	1.97424879695552	2.04248756295479	2.135895934173
4	1	4	CD8T	Tumor	Bcell	367	1203	1.9316668076866	62	1.92110559528106	0.0507668464349919	1.7944401721314	1.83755650703667	1.89384671746964	1.91655936101332	1.95714597260484	2.01219404080379	2.04350599180335
4	1	4	CD8T	Bcell	CD4T	61	1203	1.40760264065413	100	1.16772422654695	0.0889181115713214	0.990890858428793	1.03755013026414	1.09873211023699	1.17268081406569	1.22727503229387	1.3231700765265	1.34376401464898
4	1	4	CD8T	CD4T	CD4T	190	1203	1.22597783300851	84	1.17010969579619	0.0537130267742666	1.05366909371459	1.08361049088489	1.13495747002104	1.16555001879438	1.21321833226222	1.25615990636377	1.2841514747228
4	1	4	CD8T	CD8T	CD4T	183	1203	1.22770317636982	80	1.16981608852963	0.0577531597221949	1.04088048545121	1.06702057370206	1.13164004094175	1.16966202824008	1.21223848331405	1.25748775881985	1.27853534128976
4	1	4	CD8T	Macrophage	CD4T	122	1203	1.10650748798127	16	1.17769737982033	0.064972380525868	1.04939756722148	1.07606254708372	1.12936082854826	1.18093794907121	1.21941840626416	1.29203258689187	1.3246056038599
4	1	4	CD8T	Stroma	CD4T	122	1203	1.10112226270683	15	1.15961120586625	0.0591620547925778	1.03893205232893	1.07272058303959	1.11864820294116	1.15419099407981	1.19860183568038	1.27557718534715	1.30584910098149
4	1	4	CD8T	Treg	CD4T	158	1203	1.12003991073469	14	1.1799512122181	0.0572230259371476	1.05571011421918	1.09376070881866	1.14679893014093	1.18076802444081	1.20430882064904	1.27050531582666	1.32006784047242
4	1	4	CD8T	Tumor	CD4T	367	1203	1.14551208312598	18	1.17627502562409	0.0366110523419964	1.10234466837245	1.1187941967416	1.15402270813877	1.17394330660415	1.1943569420689	1.24181538771201	1.27067680756585
4	1	4	CD8T	Bcell	Macrophage	61	1203	1.79648599829008	92	1.5332137940134	0.152373996674965	1.25454765465435	1.33908198257081	1.40802825012259	1.51619434460709	1.61953462501899	1.8192168283019	1.89504663903277
4	1	4	CD8T	CD4T	Macrophage	190	1203	1.40253594458831	3	1.52868359308004	0.0718471689964292	1.39240319787878	1.40835778123401	1.48070513833927	1.53118174691712	1.57153022192621	1.65680702423807	1.69875256461289
4	1	4	CD8T	CD8T	Macrophage	183	1203	1.6296347548427	94	1.51494444296742	0.0788386958249561	1.3232418587075	1.37392650184408	1.46669308515211	1.52020890840684	1.56459577250644	1.64470477991157	1.68029582055437
4	1	4	CD8T	Macrophage	Macrophage	122	1203	1.44999787249717	22	1.51663078503049	0.0878534858189058	1.32738091080363	1.38242628390301	1.46282736482548	1.51445738964842	1.57939706928453	1.65085827670192	1.73311810276799
